,Zeit,\\DJ-TESLA\Arbeitsspeicher\Zugesicherte verwendete Bytes (%),\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%),\\DJ-TESLA\Auslagerungsdatei(_Total)\Belegung (%),\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s,\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s,\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s,\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes gelesen/s,\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes gelesen/s,\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes geschrieben/s,\\DJ-TESLA\Physikalischer Datentraeger(_Total)\Bytes geschrieben/s,\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%),\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%),\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%),\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%),\\DJ-TESLA\Prozessor(_Total)\Prozessorzeit (%),\\DJ-TESLA\GPU Process Memory(pid_1060_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_1060_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_1112_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_3612_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_4272_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_4272_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x0000903A_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_5580_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_5580_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_5748_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_6440_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_6440_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_860_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_8828_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_8832_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_9204_luid_0x00000000_0x00008CDA_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_9204_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,\\DJ-TESLA\GPU Process Memory(pid_9212_luid_0x00000000_0x00008FF9_phys_0)\Total Committed,Wert 1-avg[W],startstop
3869,18:55:10,24.2377954125958,0,0,0,64.001446432689377275,0,0,0,0,0,0, , , , ,0,196.00442970011121702,0,0,0,0,0,0, , , , ,64.001446432689377275,196.00442970011121702,0,0,8192.1851433842402912,8192.1851433842402912,0,1.5558156398819522614,0,0,0.38385606382673742587,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.65794,runtime
3870,18:55:11,24.2377954125958,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00706237783722941,0,0,0,0,0,0, , , , ,0,132.00706237783722941,0,0,8192.438295448806457,8192.438295448806457,0,1.5557073438067225979,0,1.5557073438067225979,0.77440343383693432955,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
3871,18:55:12,24.23754553874897,0,0,0,0,0,0,0,0,0,0, , , , ,0,131.97993904926451592,0,0,0,0,0,0, , , , ,0,131.97993904926451592,0,0,16381.510010478408731,16381.510010478408731,0.016307340272803116932,1.5785525380810350171,0.016307340272803116932,1.5785525380810350171,0.79742993917691906702,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.786283,runtime
3872,18:55:13,24.237045814338384,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.01493088868349446,0,0,0,0,0,0, , , , ,0,132.01493088868349446,0,0,8192.9266200007223233,8192.9266200007223233,1.5556482731198140179,1.5556482731198140179,0,0,0.77434389433505002032,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
3873,18:55:14,24.237045814338384,0,0,0,0,0,0,0,0,0,0, , , , ,0,451.89168156392906894,0,0,0,0,0,0, , , , ,0,451.89168156392906894,0,0,12285.05527225124024,12285.05527225124024,4.7026999193628622464,0.015947456380704938539,1.5781982773747538218,0.015947456380704938539,1.5781982773747538218,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.743502,runtime
3874,18:55:15,24.244541773629503,0,0,0,0,0,0,0,0,0,0, , , , ,0,2853.3615209046988639,0,0,0,0,0,0, , , , ,0,2853.3615209046988639,0,0,8193.0380579219381616,8193.0380579219381616,1.5556088926224842517,0,0,0,0.38365685597991916467,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.786283,runtime
3875,18:55:16,24.244541773629503,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.01313530696305065,0,0,0,0,0,0, , , , ,0,132.01313530696305065,0,0,12289.222777666378533,12289.222777666378533,0,3.1183636079071375136,3.1183636079071375136,1.5557565693249952865,1.9464033286280102431,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
3876,18:55:17,24.244541773629503,0,0,0,0,0,0,0,0,0,0, , , , ,0,2307.7616082258705319,0,0,0,0,0,0, , , , ,0,2307.7616082258705319,0,0,61433.653903551770782,61433.653903551770782,3.1274993105177895103,4.6899589990578194332,1.5650396219777484852,0.0025799334377185623168,2.3462694662477745489,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,32.0499,runtime
3877,18:55:18,24.244541773629503,0,0,0,0,0,0,0,0,0,0, , , , ,0,452.05175992651157912,0,0,0,0,0,0, , , , ,0,452.05175992651157912,0,0,8192.9380914114663028,8192.9380914114663028,0,0,0,1.5557861046123333537,0.38383617762731692125,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,,runtime
3878,18:55:19,24.244541773629503,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00535941759235925,0,0,0,0,0,0, , , , ,0,132.00535941759235925,0,0,8192.332608703913138,8192.332608703913138,0,0,0,1.5556482731198140179,0.38368670459464349065,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.65794,runtime
3879,18:55:20,24.244541773629503,0,0,0,0,0,0,0,0,0,0, , , , ,0,2308.2956926782321716,0,0,0,0,0,0, , , , ,0,2308.2956926782321716,0,0,8193.0495296447479632,8193.0495296447479632,0,1.5558254849678765375,0,0,0.38387602679461618749,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.743502,runtime
3880,18:55:21,24.244541773629503,0,0,0,0,0,0,0,0,0,0, , , , ,0,131.99021952473322017,0,0,0,0,0,0, , , , ,0,131.99021952473322017,0,0,47612.471915831039951,47612.471915831039951,0.0047397753346500870464,1.5671657163450425365,0.0047397753346500870464,1.5671657163450425365,0.78595274583984631178,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.743502,runtime
3881,18:55:22,24.244541773629503,0,0,0,0,0,0,0,0,0,0, , , , ,0,452.0434413747161102,0,0,0,0,0,0, , , , ,0,452.0434413747161102,0,0,53253.117624603728473,53253.117624603728473,1.5556482731198140179,1.5556482731198140179,0,0,0.77434389433505002032,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,32.00688,runtime
3882,18:55:23,24.232215067425795,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00887099613095188,0,0,0,0,0,0, , , , ,0,132.00887099613095188,0,0,8192.5505393962484959,8192.5505393962484959,0,1.555864865291922694,0,1.555864865291922694,0.77456220549264598318,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.829064,runtime
3883,18:55:24,24.232215067425795,0,0,0,0,0,0,0,0,0,0, , , , ,0,2308.0844758918178741,0,0,0,0,0,0, , , , ,0,2308.0844758918178741,0,0,8192.2998381740781042,8192.2998381740781042,0,1.5555498218174257374,0,3.1181601421060300972,1.1648922413922457864,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.786283,runtime
3884,18:55:25,24.232215067425795,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00702277361156689,0,0,0,0,0,0, , , , ,0,132.00702277361156689,0,0,12288.653756379839251,12288.653756379839251,0,1.5560913015437272122,1.5560913015437272122,3.1186930269160528795,1.5560913015437272122,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.523622,runtime
3885,18:55:26,24.232215067425795,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00781486263986153,0,0,0,0,0,0, , , , ,0,132.00781486263986153,0,0,8192.4849951117103046,8192.4849951117103046,1.555599047493227971,1.555599047493227971,0,1.555599047493227971,1.1649516631115797161,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.65794,runtime
3886,18:55:27,24.232215067425795,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.01646245286787007,0,0,0,0,0,0, , , , ,0,132.01646245286787007,0,0,12289.532504703336599,12289.532504703336599,3.1182570306893309109,1.5556482731198140179,0,4.6808657882588589061,2.3369526519045780155,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
3887,18:55:28,24.22900847723452,0,0,0,0,0,0,0,0,0,0, , , , ,0,131.99571013942045283,0,0,0,0,0,0, , , , ,0,131.99571013942045283,0,0,8191.7337686525179379,8191.7337686525179379,0.0052197275302257040153,1.5676381692875662743,0.0052197275302257040153,1.5676381692875662743,0.78642894840889043806,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
3888,18:55:29,24.22900847723452,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00690396107717106,0,0,0,0,0,0, , , , ,0,132.00690396107717106,0,0,12288.642696013001114,12288.642696013001114,1.5555892023620065956,1.5555892023620065956,1.5555892023620065956,1.5555892023620065956,1.5555892023620065956,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.743502,runtime
3889,18:55:30,24.22900847723452,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00801288638220399,0,0,0,0,0,0, , , , ,0,132.00801288638220399,0,0,8192.4972845851752936,8192.4972845851752936,0,1.5557664144227434377,0,1.5557664144227434377,0.77446297326737578715,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
3890,18:55:31,24.22900847723452,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00399972119154768,0,0,0,0,0,0, , , , ,0,132.00399972119154768,0,0,8192.2482251212222764,8192.2482251212222764,1.555835330051846821,0,3.1184411184637217396,3.1184411184637217396,1.9464817768162889777,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
3891,18:55:32,24.22900847723452,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00506899464940602,0,0,0,0,0,0, , , , ,0,132.00506899464940602,0,0,57346.202094160413253,57346.202094160413253,0,1.5557270340199380598,1.5557270340199380598,1.5557270340199380598,1.1650801575148417299,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,32.00688,runtime
3892,18:55:33,24.22900847723452,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.017716777591545,0,0,0,0,0,0, , , , ,0,132.017716777591545,0,0,8193.0995139547721919,8193.0995139547721919,1.5558057947940406862,1.5558057947940406862,3.118412052019536862,1.5558057947940406862,1.9464523587603976829,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.65794,runtime
3893,18:55:34,24.22900847723452,0,0,0,0,0,0,0,0,0,0, , , , ,0,324.03214398868368562,0,0,0,0,0,0, , , , ,0,324.03214398868368562,0,0,12289.219090533781127,12289.219090533781127,3.1183539190788533979,3.1183539190788533979,0,1.5557467242252820405,1.9464035232816923049,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
3894,18:55:35,24.22900847723452,0,0,0,0,0,0,0,0,0,0, , , , ,0,228.01042007619747665,0,0,0,0,0,0, , , , ,0,228.01042007619747665,0,0,8192.3743915096929413,8192.3743915096929413,7.8061109634897647425,0,0,0,1.9463248803142096932,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.700721,runtime
3895,18:55:36,24.22900847723452,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00731320515157563,0,0,0,0,0,0, , , , ,0,132.00731320515157563,0,0,8192.4538619439517788,8192.4538619439517788,3.1184411184637217396,1.555835330051846821,0,0,1.165188883287393562,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,,runtime
3896,18:55:37,24.22900847723452,0,0,0,0,0,0,0,0,0,0, , , , ,0,131.9846765790491645,0,0,0,0,0,0, , , , ,0,131.9846765790491645,0,0,20477.62254802217285,20477.62254802217285,6.2654005946822906026,1.5786706244164117052,0.016427300994448224003,0.016427300994448224003,1.9692264560932648543,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.653286,runtime
3897,18:55:38,24.22900847723452,0,0,0,0,0,0,0,0,0,0, , , , ,0,131.99679247794279036,0,0,0,0,0,0, , , , ,0,131.99679247794279036,0,0,12287.701408855764384,12287.701408855764384,9.3685832956973307262,1.5555301315333114331,1.5555301315333114331,1.5555301315333114331,3.5087984229283386561,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.610684,runtime
3898,18:55:39,24.22900847723452,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00741881693750202,0,0,0,0,0,0, , , , ,0,132.00741881693750202,0,0,8192.4604162753948913,8192.4604162753948913,4.6811326996643369824,1.5559239357189058595,0,1.5559239357189058595,1.946570030878058688,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.695888,runtime
3899,18:55:40,24.22788406820685,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.01734707940622116,0,0,0,0,0,0, , , , ,0,132.01734707940622116,0,0,8193.0765702613316535,8193.0765702613316535,3.1183151637462991346,1.5557073438067225979,0,1.5557073438067225979,1.5557073438067225979,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.87296,runtime
3900,18:55:41,24.224677454732515,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00641551179387534,0,0,0,0,0,0, , , , ,0,132.00641551179387534,0,0,8192.3981505501160427,8192.3981505501160427,0,0,1.5558156398819522614,1.5558156398819522614,0.77451258940481881865,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.568082,runtime
3901,18:55:42,24.224427604168753,0,0,0,0,0,0,0,0,0,0, , , , ,0,131.99796723130461373,0,0,0,0,0,0, , , , ,0,131.99796723130461373,0,0,57343.11691599948972,57343.11691599948972,3.1290007722681090208,1.5665653008530733281,0.0041298294380487376998,0.0041298294380487376998,1.1759614327928269439,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.653286,runtime
3902,18:55:43,24.224427604168753,0,0,0,0,0,0,0,0,0,0, , , , ,0,131.99305716519310749,0,0,0,0,0,0, , , , ,0,131.99305716519310749,0,0,8191.5691234641053597,8191.5691234641053597,4.696210766335962461,0.0091391646803495873996,0.0091391646803495873996,1.5714963652322166965,1.5714963652322166965,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.653286,runtime
3903,18:55:44,24.224427604168753,0,0,0,0,0,0,0,0,0,0, , , , ,0,387.96287195315409235,0,0,0,0,0,0, , , , ,0,387.96287195315409235,0,0,12286.824150928756353,12286.824150928756353,7.8171921049218546784,0.0050897409321848385844,1.5675102137301166749,0.0050897409321848385844,2.3487204501290936953,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.653286,runtime
3904,18:55:45,24.84201205075765,0,0,0,0,0,0,0,0,0,0, , , , ,0,2468.6630274967465084,0,0,0,0,0,0, , , , ,0,2468.6630274967465084,0,0,8190.8819446145598704,8190.8819446145598704,12.504838482431923197,1.567943292735907157,0.0055296942079063882147,0.0055296942079063882147,3.5209552911724006918,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.653286,runtime
3905,18:55:46,24.84088766501306,0,0,0,63.990574188422037594,0,0,0,0,0,0, , , , ,0,131.98055926362044943,0,0,0,0,0,0, , , , ,63.990574188422037594,131.98055926362044943,0,0,8190.793496118020812,8190.793496118020812,6.2435964376366897,1.5557762595185264942,0,0,1.9464329413698910898,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,32.09311,runtime
3906,18:55:47,24.837847618581225,0,0,0,64.023419766950752319,0,0,0,0,0,0, , , , ,0,2052.7508962778583737,0,0,0,0,0,0, , , , ,64.023419766950752319,2052.7508962778583737,0,0,20487.494325424238923,20487.494325424238923,1.5557762595185264942,0,1.5557762595185264942,1.5557762595185264942,1.1651195776671507964,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.87296,runtime
3907,18:55:48,24.837847618581225,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.0099667524898166,0,0,0,0,0,0, , , , ,0,132.0099667524898166,0,0,8192.6185426999745687,8192.6185426999745687,0,1.5556679633566550258,0,3.1182764083827363422,1.1650208524471628024,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,32.3085,runtime
3908,18:55:49,24.720743956212125,0,0,0,0,0,0,0,0,0,0, , , , ,0,388.03744561350174536,0,0,0,0,0,0, , , , ,0,388.03744561350174536,512.04941276833221764,512.04941276833221764,180753.44270722125657,180753.44270722125657,3.1184701848904650134,3.1184701848904650134,1.555864865291922694,0,1.9465111948545277265,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.653286,runtime
3909,18:55:50,24.71961957046753,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00586106023106936,0,0,0,0,0,0, , , , ,0,132.00586106023106936,0,0,12288.545611425148309,12288.545611425148309,3.1182473418397305132,1.5556384279984292185,0,0,1.1649911998866335772,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.610684,runtime
3910,18:55:51,24.116194160682195,0,0,0,0,0,0,0,0,0,0, , , , ,0,1987.8324257265114738,0,0,0,0,0,0, , , , ,0,1987.8324257265114738,0,0,12286.964208917188444,12286.964208917188444,1.5671263450617867186,3.1295529110131781181,1.5671263450617867186,1.5671263450617867186,1.9577279867846186789,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.83012,runtime
3911,18:55:52,24.115861003314112,0,0,0,0,0,0,0,0,0,0, , , , ,0,387.98203643171325439,0,0,0,0,0,0, , , , ,0,387.98203643171325439,0,0,77820.39691562281223,77820.39691562281223,1.5681303029466686638,1.5681303029466686638,0.0057196728347141956306,3.1305409330586342342,1.5681303029466686638,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.78728,runtime
3912,18:55:53,24.112487822797263,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00286446215883984,0,0,0,0,0,0, , , , ,0,132.00286446215883984,0,0,8192.1777702576146112,8192.1777702576146112,0,0,0,0,0,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.78728,runtime
3913,18:55:54,24.112446169395103,0,0,0,0,0,0,0,0,0,0, , , , ,0,1987.8377924361373061,0,0,0,0,0,0, , , , ,0,1987.8377924361373061,0,0,118262.34979225696588,118262.34979225696588,1.5780014647692963692,1.5780014647692963692,0.015747519765640927147,1.5780014647692963692,1.1874429777310124834,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,32.573632,runtime
3914,18:55:55,24.112446169395103,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00430334028891366,0,0,0,0,0,0, , , , ,0,132.00430334028891366,0,0,12288.40060185962102,12288.40060185962102,0,1.5561799067500103888,0,1.5561799067500103888,0.77487974727977748657,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.87296,runtime
3915,18:55:56,24.112446169395103,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.01276563443684609,0,0,0,0,0,0, , , , ,0,132.01276563443684609,0,0,8192.7922430098988116,8192.7922430098988116,0,0,0,0,0,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.653286,runtime
3916,18:55:57,24.112446169395103,0,0,0,128.00884541121791926,0,0,0,0,0,0, , , , ,0,196.01354453592745131,0,0,0,0,0,0, , , , ,128.00884541121791926,196.01354453592745131,0,0,53251.679691066652595,53251.679691066652595,0,1.5557861046123333537,0,1.5557861046123333537,0.77448281972830601561,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.78728,runtime
3917,18:55:58,24.112446169395103,0,0,0,0,0,0,0,0,0,0, , , , ,0,132.00741881693750202,0,0,0,0,0,0, , , , ,0,132.00741881693750202,0,0,8192.4604162753948913,8192.4604162753948913,0,1.5556482731198140179,0,1.5556482731198140179,0.77434389433505002032,78671872,2277376,2306048,4718592,37232640,155648,163840,8192,2555904,19812352,53248,4096,4132864,36864,26185728, ,2338816,13746176,32768,1880064,31.695888,runtime
